purchase_id,customer_id,product_id,quantity,purchase_date,store,name,city,signup_date,product_name,category,price,total_price
T0675,C072,P033,2,2023-04-23 08:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Biography,Books,16.93,33.86
T0676,C045,P050,3,2023-04-23 12:00:00,Store C,Fiona Wilson,Portland,2023-05-13,Skateboard,Sports,37.31,111.93
T0677,C100,P038,3,2023-04-23 16:00:00,Store C,Eric Davis,Seattle,2023-10-25,Self-Help,Books,36.41,109.23
T0678,C098,P027,1,2023-04-23 20:00:00,Store B,Alice Davis,Portland,2023-10-19,Curtains,Home & Garden,37.36,37.36
T0679,C012,P034,4,2023-04-24 00:00:00,Store A,Fiona Davis,Sacramento,2023-02-03,Textbook,Books,16.26,65.04
T0680,C086,P015,1,2023-04-24 04:00:00,Store A,Alice Patel,Portland,2023-09-13,Shoes,Clothing,31.1,31.1
T0681,C097,P032,3,2023-04-24 08:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Cookbook,Books,26.36,79.08
T0682,C039,P021,5,2023-04-24 12:00:00,Store C,Bob Thompson,Los Angeles,2023-04-25,Coffee Maker,Home & Garden,293.12,1465.6
T0683,C077,P046,1,2023-04-24 16:00:00,Store A,Quinn Wilson,Los Angeles,2023-08-17,Water Bottle,Sports,187.65,187.65
T0684,C097,P005,2,2023-04-24 20:00:00,Store C,Bob Thompson,San Francisco,2023-10-16,Tablet,Electronics,906.71,1813.42
T0685,C010,P006,1,2023-04-25 00:00:00,Store C,Bob Jackson,Los Angeles,2023-01-28,Smartphone,Electronics,94.23,94.23
T0686,C085,P038,1,2023-04-25 04:00:00,Store B,Ian Patel,Portland,2023-09-10,Self-Help,Books,36.41,36.41
T0687,C054,P022,2,2023-04-25 08:00:00,Store B,Charlie Singh,San Diego,2023-06-09,Blender,Home & Garden,162.15,324.3
T0688,C097,P018,2,2023-04-25 12:00:00,Store C,Bob Thompson,San Francisco,2023-10-16,Dress,Clothing,90.28,180.56
T0689,C099,P014,4,2023-04-25 16:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Jacket,Clothing,100.98,403.92
T0690,C098,P010,2,2023-04-25 20:00:00,Store A,Alice Davis,Portland,2023-10-19,Power Bank,Electronics,234.24,468.48
T0691,C070,P046,1,2023-04-26 00:00:00,Store B,Eric Brown,Sacramento,2023-07-27,Water Bottle,Sports,187.65,187.65
T0692,C094,P013,3,2023-04-26 04:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Sweater,Clothing,48.06,144.18
T0693,C093,P031,4,2023-04-26 08:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Fiction Novel,Books,37.84,151.36
T0694,C056,P030,1,2023-04-26 12:00:00,Store A,George Patel,Sacramento,2023-06-15,Picture Frame,Home & Garden,253.25,253.25
T0695,C093,P003,5,2023-04-26 16:00:00,Store B,Nina Rodriguez,Los Angeles,2023-10-04,Keyboard,Electronics,836.83,4184.15
T0696,C011,P030,1,2023-04-26 20:00:00,Store C,Michael Rodriguez,Seattle,2023-01-31,Picture Frame,Home & Garden,253.25,253.25
T0697,C079,P006,3,2023-04-27 00:00:00,Store A,Hannah Patel,Portland,2023-08-23,Smartphone,Electronics,94.23,282.69
T0698,C046,P029,1,2023-04-27 04:00:00,Store B,Eric Patel,Los Angeles,2023-05-16,Candle,Home & Garden,289.35,289.35
T0699,C029,P008,1,2023-04-27 08:00:00,Store A,Quinn Jackson,San Francisco,2023-03-26,Webcam,Electronics,1242.77,1242.77
T0700,C021,P044,1,2023-04-27 12:00:00,Store A,Hannah Brown,San Francisco,2023-03-02,Soccer Ball,Sports,218.51,218.51
T0701,C085,P045,2,2023-04-27 16:00:00,Store A,Ian Patel,Portland,2023-09-10,Running Shoes,Sports,135.15,270.3
T0702,C058,P043,1,2023-04-27 20:00:00,Store B,Hannah Lee,Seattle,2023-06-21,Tennis Racket,Sports,311.68,311.68
T0703,C087,P044,1,2023-04-28 00:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,Soccer Ball,Sports,218.51,218.51
T0704,C018,P033,2,2023-04-28 04:00:00,Store B,Teresa Miller,San Francisco,2023-02-21,Biography,Books,16.93,33.86
T0705,C056,P017,4,2023-04-28 08:00:00,Store C,George Patel,Sacramento,2023-06-15,Socks,Clothing,89.08,356.32
T0706,C075,P048,1,2023-04-28 12:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Jump Rope,Sports,21.98,21.98
T0707,C091,P011,1,2023-04-28 16:00:00,Store C,Alice Davis,Seattle,2023-09-28,T-Shirt,Clothing,87.89,87.89
T0708,C056,P013,1,2023-04-28 20:00:00,Store A,George Patel,Sacramento,2023-06-15,Sweater,Clothing,48.06,48.06
T0709,C081,P050,1,2023-04-29 00:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Skateboard,Sports,37.31,37.31
T0710,C095,P011,3,2023-04-29 04:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,T-Shirt,Clothing,87.89,263.67
T0711,C080,P031,3,2023-04-29 08:00:00,Store A,Charlie Rodriguez,Seattle,2023-08-26,Fiction Novel,Books,37.84,113.52
T0712,C046,P028,2,2023-04-29 12:00:00,Store B,Eric Patel,Los Angeles,2023-05-16,Pillow,Home & Garden,22.22,44.44
T0713,C008,P044,1,2023-04-29 16:00:00,Store C,George Brown,San Diego,2023-01-22,Soccer Ball,Sports,218.51,218.51
T0714,C095,P006,3,2023-04-29 20:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Smartphone,Electronics,94.23,282.69
T0715,C007,P041,2,2023-04-30 00:00:00,Store A,Diana Miller,Seattle,2023-01-19,Yoga Mat,Sports,372.88,745.76
T0716,C095,P016,3,2023-04-30 04:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Hat,Clothing,26.72,80.16
T0717,C075,P004,2,2023-04-30 08:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Monitor,Electronics,465.48,930.96
T0718,C098,P035,3,2023-04-30 12:00:00,Store B,Alice Davis,Portland,2023-10-19,Magazine,Books,20.01,60.03
T0719,C091,P048,2,2023-04-30 16:00:00,Store B,Alice Davis,Seattle,2023-09-28,Jump Rope,Sports,21.98,43.96
T0720,C100,P026,1,2023-04-30 20:00:00,Store B,Eric Davis,Seattle,2023-10-25,Rug,Home & Garden,140.11,140.11
T0721,C060,P012,4,2023-05-01 00:00:00,Store C,Alice Brown,Portland,2023-06-27,Jeans,Clothing,120.1,480.4
T0722,C089,P011,2,2023-05-01 04:00:00,Store B,Hannah Lee,San Diego,2023-09-22,T-Shirt,Clothing,87.89,175.78
T0723,C064,P037,2,2023-05-01 08:00:00,Store C,Patricia Jackson,Portland,2023-07-09,Travel Guide,Books,38.58,77.16
T0724,C071,P025,1,2023-05-01 12:00:00,Store B,Ian Anderson,Los Angeles,2023-07-30,Plant Pot,Home & Garden,92.19,92.19
T0725,C081,P018,2,2023-05-01 16:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Dress,Clothing,90.28,180.56
T0726,C095,P019,2,2023-05-01 20:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Shorts,Clothing,102.87,205.74
T0727,C100,P023,1,2023-05-02 00:00:00,Store C,Eric Davis,Seattle,2023-10-25,Vacuum,Home & Garden,107.04,107.04
T0728,C089,P038,1,2023-05-02 04:00:00,Store A,Hannah Lee,San Diego,2023-09-22,Self-Help,Books,36.41,36.41
T0729,C066,P018,2,2023-05-02 08:00:00,Store B,Teresa Davis,San Francisco,2023-07-15,Dress,Clothing,90.28,180.56
T0730,C066,P026,3,2023-05-02 12:00:00,Store A,Teresa Davis,San Francisco,2023-07-15,Rug,Home & Garden,140.11,420.33
T0731,C088,P006,2,2023-05-02 16:00:00,Store B,Patricia Patel,San Francisco,2023-09-19,Smartphone,Electronics,94.23,188.46
T0732,C047,P004,1,2023-05-02 20:00:00,Store B,Bob Garcia,Portland,2023-05-19,Monitor,Electronics,465.48,465.48
T0733,C027,P044,2,2023-05-03 00:00:00,Store A,Ian Patel,Seattle,2023-03-20,Soccer Ball,Sports,218.51,437.02
T0734,C060,P029,1,2023-05-03 04:00:00,Store C,Alice Brown,Portland,2023-06-27,Candle,Home & Garden,289.35,289.35
T0735,C053,P034,1,2023-05-03 08:00:00,Store B,Diana Kim,Sacramento,2023-06-06,Textbook,Books,16.26,16.26
T0736,C054,P017,1,2023-05-03 12:00:00,Store C,Charlie Singh,San Diego,2023-06-09,Socks,Clothing,89.08,89.08
T0737,C046,P043,1,2023-05-03 16:00:00,Store A,Eric Patel,Los Angeles,2023-05-16,Tennis Racket,Sports,311.68,311.68
T0738,C013,P043,1,2023-05-03 20:00:00,Store C,Laura Davis,San Diego,2023-02-06,Tennis Racket,Sports,311.68,311.68
T0739,C006,P016,1,2023-05-04 00:00:00,Store B,Oscar Brown,Seattle,2023-01-16,Hat,Clothing,26.72,26.72
T0740,C100,P002,1,2023-05-04 04:00:00,Store B,Eric Davis,Seattle,2023-10-25,Mouse,Electronics,725.12,725.12
T0741,C067,P034,1,2023-05-04 08:00:00,Store B,Quinn Martinez,Seattle,2023-07-18,Textbook,Books,16.26,16.26
T0742,C063,P008,2,2023-05-04 12:00:00,Store A,George Davis,San Diego,2023-07-06,Webcam,Electronics,1242.77,2485.54
T0743,C084,P013,1,2023-05-04 16:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Sweater,Clothing,48.06,48.06
T0744,C044,P042,1,2023-05-04 20:00:00,Store A,Quinn Singh,Sacramento,2023-05-10,Dumbbells,Sports,283.86,283.86
T0745,C098,P008,3,2023-05-05 00:00:00,Store C,Alice Davis,Portland,2023-10-19,Webcam,Electronics,1242.77,3728.31
T0746,C090,P030,1,2023-05-05 04:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Picture Frame,Home & Garden,253.25,253.25
T0747,C023,P032,2,2023-05-05 08:00:00,Store B,Eric Chen,Portland,2023-03-08,Cookbook,Books,26.36,52.72
T0748,C066,P036,1,2023-05-05 12:00:00,Store B,Teresa Davis,San Francisco,2023-07-15,Comic Book,Books,31.97,31.97
T0749,C095,P047,1,2023-05-05 16:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Resistance Bands,Sports,382.56,382.56
T0750,C098,P030,2,2023-05-05 20:00:00,Store B,Alice Davis,Portland,2023-10-19,Picture Frame,Home & Garden,253.25,506.5
T0751,C070,P001,2,2023-05-06 00:00:00,Store A,Eric Brown,Sacramento,2023-07-27,Laptop,Electronics,102.12,204.24
T0752,C080,P043,3,2023-05-06 04:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Tennis Racket,Sports,311.68,935.04
T0753,C037,P039,2,2023-05-06 08:00:00,Store C,Eric Chen,Portland,2023-04-19,Poetry,Books,21.2,42.4
T0754,C100,P017,4,2023-05-06 12:00:00,Store C,Eric Davis,Seattle,2023-10-25,Socks,Clothing,89.08,356.32
T0755,C046,P020,1,2023-05-06 16:00:00,Store C,Eric Patel,Los Angeles,2023-05-16,Scarf,Clothing,114.39,114.39
T0756,C098,P024,1,2023-05-06 20:00:00,Store C,Alice Davis,Portland,2023-10-19,Lamp,Home & Garden,241.63,241.63
T0757,C083,P050,1,2023-05-07 00:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Skateboard,Sports,37.31,37.31
T0758,C080,P022,1,2023-05-07 04:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Blender,Home & Garden,162.15,162.15
T0759,C073,P029,2,2023-05-07 08:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Candle,Home & Garden,289.35,578.7
T0760,C046,P022,2,2023-05-07 12:00:00,Store C,Eric Patel,Los Angeles,2023-05-16,Blender,Home & Garden,162.15,324.3
T0761,C038,P044,1,2023-05-07 16:00:00,Store C,Alice Kim,Seattle,2023-04-22,Soccer Ball,Sports,218.51,218.51
T0762,C045,P009,4,2023-05-07 20:00:00,Store C,Fiona Wilson,Portland,2023-05-13,USB Cable,Electronics,572.28,2289.12
T0763,C040,P037,3,2023-05-08 00:00:00,Store C,Laura Jackson,Portland,2023-04-28,Travel Guide,Books,38.58,115.74
T0764,C090,P010,1,2023-05-08 04:00:00,Store C,Charlie Chen,San Francisco,2023-09-25,Power Bank,Electronics,234.24,234.24
T0765,C059,P036,1,2023-05-08 08:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,Comic Book,Books,31.97,31.97
T0766,C016,P037,1,2023-05-08 12:00:00,Store A,George Rodriguez,Seattle,2023-02-15,Travel Guide,Books,38.58,38.58
T0767,C099,P028,1,2023-05-08 16:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Pillow,Home & Garden,22.22,22.22
T0768,C095,P028,1,2023-05-08 20:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Pillow,Home & Garden,22.22,22.22
T0769,C097,P042,2,2023-05-09 00:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Dumbbells,Sports,283.86,567.72
T0770,C100,P043,1,2023-05-09 04:00:00,Store C,Eric Davis,Seattle,2023-10-25,Tennis Racket,Sports,311.68,311.68
T0771,C038,P021,1,2023-05-09 08:00:00,Store B,Alice Kim,Seattle,2023-04-22,Coffee Maker,Home & Garden,293.12,293.12
T0772,C064,P024,5,2023-05-09 12:00:00,Store B,Patricia Jackson,Portland,2023-07-09,Lamp,Home & Garden,241.63,1208.15
T0773,C089,P042,2,2023-05-09 16:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Dumbbells,Sports,283.86,567.72
T0774,C085,P040,4,2023-05-09 20:00:00,Store B,Ian Patel,Portland,2023-09-10,Reference Book,Books,48.19,192.76
T0775,C035,P002,1,2023-05-10 00:00:00,Store B,Quinn Martinez,Sacramento,2023-04-13,Mouse,Electronics,725.12,725.12
T0776,C092,P008,1,2023-05-10 04:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,Webcam,Electronics,1242.77,1242.77
T0777,C045,P048,2,2023-05-10 08:00:00,Store C,Fiona Wilson,Portland,2023-05-13,Jump Rope,Sports,21.98,43.96
T0778,C045,P027,1,2023-05-10 12:00:00,Store C,Fiona Wilson,Portland,2023-05-13,Curtains,Home & Garden,37.36,37.36
T0779,C075,P022,1,2023-05-10 16:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Blender,Home & Garden,162.15,162.15
T0780,C079,P037,2,2023-05-10 20:00:00,Store C,Hannah Patel,Portland,2023-08-23,Travel Guide,Books,38.58,77.16
T0781,C078,P027,2,2023-05-11 00:00:00,Store C,Diana Garcia,Seattle,2023-08-20,Curtains,Home & Garden,37.36,74.72
T0782,C024,P029,1,2023-05-11 04:00:00,Store B,Steve Jackson,Portland,2023-03-11,Candle,Home & Garden,289.35,289.35
T0783,C095,P003,1,2023-05-11 08:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Keyboard,Electronics,836.83,836.83
T0784,C050,P044,1,2023-05-11 12:00:00,Store A,Ian Davis,Seattle,2023-05-28,Soccer Ball,Sports,218.51,218.51
T0785,C031,P013,1,2023-05-11 16:00:00,Store C,George Martinez,San Francisco,2023-04-01,Sweater,Clothing,48.06,48.06
T0786,C095,P045,1,2023-05-11 20:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Running Shoes,Sports,135.15,135.15
T0787,C099,P010,1,2023-05-12 00:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Power Bank,Electronics,234.24,234.24
T0788,C094,P036,1,2023-05-12 04:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Comic Book,Books,31.97,31.97
T0789,C092,P009,4,2023-05-12 08:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,USB Cable,Electronics,572.28,2289.12
T0790,C083,P027,2,2023-05-12 12:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Curtains,Home & Garden,37.36,74.72
T0791,C076,P034,2,2023-05-12 16:00:00,Store B,Teresa Brown,Los Angeles,2023-08-14,Textbook,Books,16.26,32.52
T0792,C023,P001,1,2023-05-12 20:00:00,Store B,Eric Chen,Portland,2023-03-08,Laptop,Electronics,102.12,102.12
T0793,C065,P032,1,2023-05-13 00:00:00,Store B,Patricia Anderson,Portland,2023-07-12,Cookbook,Books,26.36,26.36
T0794,C062,P025,1,2023-05-13 04:00:00,Store C,Julia Kim,Portland,2023-07-03,Plant Pot,Home & Garden,92.19,92.19
T0795,C050,P029,1,2023-05-13 08:00:00,Store A,Ian Davis,Seattle,2023-05-28,Candle,Home & Garden,289.35,289.35
T0796,C087,P007,1,2023-05-13 12:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,Headphones,Electronics,104.15,104.15
T0797,C072,P049,3,2023-05-13 16:00:00,Store C,Charlie Kim,Seattle,2023-08-02,Bicycle,Sports,71.3,213.9
T0798,C022,P003,2,2023-05-13 20:00:00,Store C,Ian Rodriguez,Seattle,2023-03-05,Keyboard,Electronics,836.83,1673.66
T0799,C045,P020,2,2023-05-14 00:00:00,Store C,Fiona Wilson,Portland,2023-05-13,Scarf,Clothing,114.39,228.78
T0800,C085,P020,1,2023-05-14 04:00:00,Store A,Ian Patel,Portland,2023-09-10,Scarf,Clothing,114.39,114.39
T0801,C021,P030,4,2023-05-14 08:00:00,Store C,Hannah Brown,San Francisco,2023-03-02,Picture Frame,Home & Garden,253.25,1013.0
T0802,C094,P035,1,2023-05-14 12:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Magazine,Books,20.01,20.01
T0803,C072,P035,1,2023-05-14 16:00:00,Store C,Charlie Kim,Seattle,2023-08-02,Magazine,Books,20.01,20.01
T0804,C071,P049,1,2023-05-14 20:00:00,Store C,Ian Anderson,Los Angeles,2023-07-30,Bicycle,Sports,71.3,71.3
T0805,C079,P039,3,2023-05-15 00:00:00,Store A,Hannah Patel,Portland,2023-08-23,Poetry,Books,21.2,63.6
T0806,C092,P027,5,2023-05-15 04:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Curtains,Home & Garden,37.36,186.8
T0807,C059,P026,1,2023-05-15 08:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Rug,Home & Garden,140.11,140.11
T0808,C084,P014,3,2023-05-15 12:00:00,Store C,Charlie Miller,Seattle,2023-09-07,Jacket,Clothing,100.98,302.94
T0809,C077,P017,3,2023-05-15 16:00:00,Store C,Quinn Wilson,Los Angeles,2023-08-17,Socks,Clothing,89.08,267.24
T0810,C051,P018,1,2023-05-15 20:00:00,Store C,Fiona Miller,Sacramento,2023-05-31,Dress,Clothing,90.28,90.28
T0811,C095,P045,1,2023-05-16 00:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Running Shoes,Sports,135.15,135.15
T0812,C091,P029,1,2023-05-16 04:00:00,Store A,Alice Davis,Seattle,2023-09-28,Candle,Home & Garden,289.35,289.35
T0813,C083,P020,5,2023-05-16 08:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Scarf,Clothing,114.39,571.95
T0814,C094,P027,1,2023-05-16 12:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Curtains,Home & Garden,37.36,37.36
T0815,C094,P018,3,2023-05-16 16:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Dress,Clothing,90.28,270.84
T0816,C086,P004,1,2023-05-16 20:00:00,Store A,Alice Patel,Portland,2023-09-13,Monitor,Electronics,465.48,465.48
T0817,C093,P001,2,2023-05-17 00:00:00,Store B,Nina Rodriguez,Los Angeles,2023-10-04,Laptop,Electronics,102.12,204.24
T0818,C085,P050,1,2023-05-17 04:00:00,Store A,Ian Patel,Portland,2023-09-10,Skateboard,Sports,37.31,37.31
T0819,C084,P001,2,2023-05-17 08:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Laptop,Electronics,102.12,204.24
T0820,C081,P026,3,2023-05-17 12:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Rug,Home & Garden,140.11,420.33
T0821,C089,P045,3,2023-05-17 16:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Running Shoes,Sports,135.15,405.45
T0822,C036,P020,3,2023-05-17 20:00:00,Store A,Bob Davis,San Diego,2023-04-16,Scarf,Clothing,114.39,343.17
T0823,C095,P023,1,2023-05-18 00:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Vacuum,Home & Garden,107.04,107.04
T0824,C095,P010,2,2023-05-18 04:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Power Bank,Electronics,234.24,468.48
T0825,C009,P011,1,2023-05-18 08:00:00,Store B,Steve Garcia,San Francisco,2023-01-25,T-Shirt,Clothing,87.89,87.89
T0826,C092,P041,1,2023-05-18 12:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Yoga Mat,Sports,372.88,372.88
T0827,C031,P041,2,2023-05-18 16:00:00,Store C,George Martinez,San Francisco,2023-04-01,Yoga Mat,Sports,372.88,745.76
T0828,C058,P005,1,2023-05-18 20:00:00,Store A,Hannah Lee,Seattle,2023-06-21,Tablet,Electronics,906.71,906.71
T0829,C088,P001,2,2023-05-19 00:00:00,Store A,Patricia Patel,San Francisco,2023-09-19,Laptop,Electronics,102.12,204.24
T0830,C036,P017,5,2023-05-19 04:00:00,Store C,Bob Davis,San Diego,2023-04-16,Socks,Clothing,89.08,445.4
T0831,C092,P022,1,2023-05-19 08:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Blender,Home & Garden,162.15,162.15
T0832,C093,P034,2,2023-05-19 12:00:00,Store B,Nina Rodriguez,Los Angeles,2023-10-04,Textbook,Books,16.26,32.52
T0833,C073,P045,1,2023-05-19 16:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Running Shoes,Sports,135.15,135.15
T0834,C003,P041,1,2023-05-19 20:00:00,Store B,Diana Rodriguez,Los Angeles,2023-01-07,Yoga Mat,Sports,372.88,372.88
T0835,C053,P029,1,2023-05-20 00:00:00,Store B,Diana Kim,Sacramento,2023-06-06,Candle,Home & Garden,289.35,289.35
T0836,C081,P004,4,2023-05-20 04:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Monitor,Electronics,465.48,1861.92
T0837,C100,P005,3,2023-05-20 08:00:00,Store A,Eric Davis,Seattle,2023-10-25,Tablet,Electronics,906.71,2720.13
T0838,C081,P011,4,2023-05-20 12:00:00,Store B,Charlie Anderson,San Diego,2023-08-29,T-Shirt,Clothing,87.89,351.56
T0839,C050,P021,5,2023-05-20 16:00:00,Store B,Ian Davis,Seattle,2023-05-28,Coffee Maker,Home & Garden,293.12,1465.6
T0840,C082,P035,1,2023-05-20 20:00:00,Store C,Rachel Rodriguez,San Francisco,2023-09-01,Magazine,Books,20.01,20.01
T0841,C075,P012,1,2023-05-21 00:00:00,Store C,Alice Wilson,Los Angeles,2023-08-11,Jeans,Clothing,120.1,120.1
T0842,C090,P026,2,2023-05-21 04:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Rug,Home & Garden,140.11,280.22
T0843,C027,P019,1,2023-05-21 08:00:00,Store A,Ian Patel,Seattle,2023-03-20,Shorts,Clothing,102.87,102.87
T0844,C089,P045,1,2023-05-21 12:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Running Shoes,Sports,135.15,135.15
T0845,C075,P007,1,2023-05-21 16:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Headphones,Electronics,104.15,104.15
T0846,C099,P047,2,2023-05-21 20:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Resistance Bands,Sports,382.56,765.12
T0847,C059,P007,2,2023-05-22 00:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Headphones,Electronics,104.15,208.3
T0848,C082,P026,1,2023-05-22 04:00:00,Store A,Rachel Rodriguez,San Francisco,2023-09-01,Rug,Home & Garden,140.11,140.11
T0849,C097,P040,1,2023-05-22 08:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Reference Book,Books,48.19,48.19
T0850,C026,P005,2,2023-05-22 12:00:00,Store B,Oscar Brown,Los Angeles,2023-03-17,Tablet,Electronics,906.71,1813.42
T0851,C098,P021,2,2023-05-22 16:00:00,Store C,Alice Davis,Portland,2023-10-19,Coffee Maker,Home & Garden,293.12,586.24
T0852,C085,P014,1,2023-05-22 20:00:00,Store B,Ian Patel,Portland,2023-09-10,Jacket,Clothing,100.98,100.98
T0853,C019,P004,2,2023-05-23 00:00:00,Store C,Ian Kim,Portland,2023-02-24,Monitor,Electronics,465.48,930.96
T0854,C054,P023,1,2023-05-23 04:00:00,Store B,Charlie Singh,San Diego,2023-06-09,Vacuum,Home & Garden,107.04,107.04
T0855,C086,P042,1,2023-05-23 08:00:00,Store A,Alice Patel,Portland,2023-09-13,Dumbbells,Sports,283.86,283.86
T0856,C019,P020,3,2023-05-23 12:00:00,Store B,Ian Kim,Portland,2023-02-24,Scarf,Clothing,114.39,343.17
T0857,C078,P015,2,2023-05-23 16:00:00,Store B,Diana Garcia,Seattle,2023-08-20,Shoes,Clothing,31.1,62.2
T0858,C059,P050,1,2023-05-23 20:00:00,Store C,Rachel Wilson,Seattle,2023-06-24,Skateboard,Sports,37.31,37.31
T0859,C081,P045,2,2023-05-24 00:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Running Shoes,Sports,135.15,270.3
T0860,C013,P029,2,2023-05-24 04:00:00,Store C,Laura Davis,San Diego,2023-02-06,Candle,Home & Garden,289.35,578.7
T0861,C095,P008,3,2023-05-24 08:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Webcam,Electronics,1242.77,3728.31
T0862,C099,P041,2,2023-05-24 12:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Yoga Mat,Sports,372.88,745.76
T0863,C099,P048,2,2023-05-24 16:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Jump Rope,Sports,21.98,43.96
T0864,C088,P019,1,2023-05-24 20:00:00,Store B,Patricia Patel,San Francisco,2023-09-19,Shorts,Clothing,102.87,102.87
T0865,C031,P048,1,2023-05-25 00:00:00,Store A,George Martinez,San Francisco,2023-04-01,Jump Rope,Sports,21.98,21.98
T0866,C089,P039,1,2023-05-25 04:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Poetry,Books,21.2,21.2
T0867,C008,P046,1,2023-05-25 08:00:00,Store C,George Brown,San Diego,2023-01-22,Water Bottle,Sports,187.65,187.65
T0868,C007,P028,2,2023-05-25 12:00:00,Store C,Diana Miller,Seattle,2023-01-19,Pillow,Home & Garden,22.22,44.44
T0869,C057,P046,2,2023-05-25 16:00:00,Store A,Ian Chen,Seattle,2023-06-18,Water Bottle,Sports,187.65,375.3
T0870,C071,P027,1,2023-05-25 20:00:00,Store B,Ian Anderson,Los Angeles,2023-07-30,Curtains,Home & Garden,37.36,37.36
T0871,C090,P004,1,2023-05-26 00:00:00,Store C,Charlie Chen,San Francisco,2023-09-25,Monitor,Electronics,465.48,465.48
